 "SucursalID","Nombre","CodigoBarra","Categoria","FechaCaducidad","Marca","Precio","Stock"
"S185","Salami Gourmet GT 192","020000053684","Condimentos","2026-11-24","Gourmet GT","123.16","288"
"S017","Pimienta FrescoMar 631","020000037585","Higiene","2027-12-03","FrescoMar","33.35","85"
"S138","Papas fritas DelCampo 397","020000031155","Condimentos","2027-01-06","DelCampo","54.38","115"
"S142","Agua mineral DelCampo 113","020000014728","Carnes","2025-01-12","DelCampo","121.31","274"
"S027","Aceite oliva Gourmet GT 910","020000073556","Embutidos","2025-10-19","Gourmet GT","46.73","17"
"S059","Pimienta DelCampo 134","020000045711","Cereales","2025-08-12","DelCampo","130.45","9999999"
"S168","Papas fritas BioNatural 937","020000045389","Carnes","2025-05-24","BioNatural","14.09","263"
"S185","Yogurt Gourmet GT 120","020000011932","Cereales","2027-12-16","Gourmet GT","97.57","82"
"S025","Agua mineral BuenSabor 911","020000061265","Conservas","2026-09-02","BuenSabor","125.99","222"
"S132","Agua mineral FrescoMar 409","020000045920","Verduras","2026-01-21","FrescoMar","17.75","340"
"S148","Manzana Gourmet GT 398","020000066299","Lacteos","2026-03-02","Gourmet GT","154.77","292"
"S072","Manzana Nutrimax 819","020000079888","Limpieza","2026-04-16","Nutrimax","62.42","259"
"S187","Papas fritas Delicias 881","020000081641","Cereales","2025-07-11","Delicias","73.46","300"
"S007","Papas fritas DelCampo 557","020000058473","Verduras","2025-07-13","DelCampo","103.57","175"
"S037","Carne molida AguaPura 197","020000083516","Bebidas","2026-01-31","AguaPura","138.64","255"
"S152","Mayonesa AguaPura 244","020000062847","Frutas","2027-07-29","AguaPura","84.7","434"
"S146","Atún DelCampo 160","020000074673","Panaderia","2027-03-25","DelCampo","51.21","177"
"S039","Crema Delicias 805","020000084096","Frutas","2027-03-14","Delicias","139.69","142"
"S177","Tostadas NaturVida 913","020000074058","Limpieza","2027-09-21","NaturVida","51.46","338"
"S061","Pasta dental Selecta 825","020000073307","Limpieza","2025-05-17","Selecta","147.55","222"
"S180","Refresco cola Gourmet GT 230","020000011785","Bebidas","2027-11-01","Gourmet GT","120.21","90"
"S051","Brócoli AguaPura 139","020000065598","Verduras","2025-11-16","AguaPura","100.93","273"
"S125","Desodorante NaturVida 528","020000062350","Embutidos","2026-08-01","NaturVida","20.58","155"
"S185","Detergente Nutrimax 635","020000052255","Frutas","2027-01-02","Nutrimax","91.08","89"
"S037","Frijoles refritos NaturVida 801","020000036799","Congelados","2027-01-01","NaturVida","84.06","133"
"S121","Brócoli DelCampo 438","020000027739","Bebidas","2027-11-10","DelCampo","114.98","247"
"S003","Pasta dental Gourmet GT 283","020000029706","Verduras","2025-04-18","Gourmet GT","158.94","7"
"S080","Yogurt DelCampo 304","020000022300","Limpieza","2027-06-29","DelCampo","54.3","36"
"S160","Brócoli BuenSabor 260","020000018751","Higiene","2026-03-09","BuenSabor","56.5","12"
"S050","Pan blanco Nutrimax 940","020000065858","Frutas","2026-08-20","Nutrimax","60.03","397"
"S104","Detergente Nutrimax 674","020000080912","Aceites","2026-01-20","Nutrimax","14.24","83"
"S027","Agua mineral DelCampo 386","020000033373","Panaderia","2025-06-29","DelCampo","22.02","272"
"S151","Pimienta Gourmet GT 438","020000085452","Congelados","2026-06-22","Gourmet GT","154.73","382"
"S158","Queso Selecta 314","020000032033","Embutidos","2026-03-21","Selecta","158.28","51"
"S158","Desodorante BioNatural 268","020000072320","Carnes","2024-12-02","BioNatural","53.09","463"
"S014","Desodorante NaturVida 926","020000067630","Snacks","2027-07-26","NaturVida","53.68","261"
"S195","Miel DelCampo 673","020000061543","Snacks","2027-01-30","DelCampo","113.59","186"
"S080","Arroz NaturVida 424","020000079558","Lacteos","2026-02-13","NaturVida","152.95","489"
"S163","Arroz Nutrimax 828","020000028728","Carnes","2027-05-16","Nutrimax","90.56","255"
"S178","Carne molida Nutrimax 801","020000025760","Limpieza","2027-05-12","Nutrimax","105.03","96"
"S007","Chuleta Delicias 975","020000071089","Congelados","2026-11-10","Delicias","117.1","114"
"S158","Cereal DelCampo 491","020000059047","Bebidas","2024-12-23","DelCampo","32.94","189"
"S135","Tostadas FrescoMar 700","020000050683","Higiene","2025-06-12","FrescoMar","145.94","473"
"S065","Aceite oliva FrescoMar 721","020000045786","Embutidos","2026-06-18","FrescoMar","103.38","208"
"S012","Yogurt Nutrimax 380","020000091955","Embutidos","2025-02-02","Nutrimax","138.38","479"
"S121","Pechuga pollo Selecta 602","020000032776","Verduras","2027-12-24","Selecta","129.57","24"
"S095","Salami BuenSabor 830","020000030079","Cereales","2025-11-29","BuenSabor","139.6","72"
"S022","Jabón AguaPura 157","020000068114","Aceites","2025-04-08","AguaPura","51.65","444"
"S140","Pan blanco DelCampo 770","020000090478","Cereales","2025-01-05","DelCampo","54.56","349"
"S082","Jugo naranja BioNatural 700","020000058005","Limpieza","2024-12-31","BioNatural","150.61","211"
"S107","Arroz FrescoMar 166","020000035289","Carnes","2027-09-25","FrescoMar","25.31","141"
"S022","Pan integral Selecta 145","020000046113","Frutas","2026-01-12","Selecta","110.82","214"
"S045","Pimienta FrescoMar 418","020000045882","Limpieza","2026-11-20","FrescoMar","20.6","243"
"S146","Arroz AguaPura 679","020000070687","Lacteos","2025-07-28","AguaPura","147.05","98"
"S187","Refresco cola BioNatural 425","020000087483","Aceites","2025-01-12","BioNatural","123.14","408"
"S003","Tostadas Delicias 571","020000020652","Condimentos","2026-04-21","Delicias","50.63","353"
"S165","Jugo naranja DelCampo 865","020000027397","Panaderia","2025-03-21","DelCampo","61.93","151"
"S046","Pan blanco BioNatural 678","020000051358","Snacks","2026-03-09","BioNatural","133.97","144"
"S052","Pan integral Nutrimax 365","020000067619","Panaderia","2025-06-09","Nutrimax","79.4","301"
"S094","Galletas NaturVida 560","020000092709","Aceites","2025-11-16","NaturVida","7.8","432"
"S150","Papas fritas BioNatural 650","020000084542","Conservas","2027-05-09","BioNatural","56.81","420"
"S175","Carne molida Nutrimax 312","020000054850","Cereales","2027-09-29","Nutrimax","89.15","385"
"S069","Refresco cola NaturVida 891","020000037619","Panaderia","2026-02-21","NaturVida","75.89","21"
"S030","Aceite oliva BioNatural 586","020000028325","Verduras","2026-09-24","BioNatural","60.82","198"
"S169","Helado vainilla FrescoMar 430","020000023711","Aceites","2026-12-06","FrescoMar","139.35","9"
"S041","Jabón Selecta 442","020000054128","Aceites","2025-06-25","Selecta","31.56","188"
"S079","Pan integral Selecta 659","020000034400","Congelados","2025-01-15","Selecta","71.36","320"
"S117","Helado vainilla BuenSabor 811","020000067012","Cereales","2027-02-27","BuenSabor","76.82","129"
"S065","Agua mineral Delicias 715","020000054286","Verduras","2027-03-03","Delicias","49.43","480"
"S060","Atún NaturVida 210","020000065179","Snacks","2026-06-06","NaturVida","152.73","210"
"S152","Salami BioNatural 624","020000031808","Condimentos","2026-08-09","BioNatural","142.08","499"
"S179","Aceite oliva DelCampo 681","020000028290","Bebidas","2026-10-15","DelCampo","126.59","32"
"S024","Frijoles refritos BioNatural 920","020000055364","Verduras","2027-02-20","BioNatural","28.12","5"
"S169","Desodorante DelCampo 276","020000049489","Panaderia","2025-05-15","DelCampo","31.17","444"
"S053","Jabón AguaPura 841","020000042077","Bebidas","2027-01-07","AguaPura","2.78","86"
"S089","Miel Selecta 663","020000061648","Cereales","2026-02-10","Selecta","146.23","347"
"S097","Arroz Selecta 823","020000041816","Congelados","2025-06-16","Selecta","63.24","167"
"S196","Detergente BioNatural 509","020000052875","Condimentos","2026-07-04","BioNatural","131.53","378"
"S109","Pechuga pollo Gourmet GT 646","020000019392","Higiene","2027-08-29","Gourmet GT","107.84","305"
"S007","Mayonesa BuenSabor 282","020000040822","Higiene","2026-12-13","BuenSabor","55.7","426"
"S001","Pechuga pollo BuenSabor 869","020000062190","Condimentos","2025-05-09","BuenSabor","104.0","75"
"S128","Tostadas FrescoMar 316","020000049575","Snacks","2025-06-10","FrescoMar","55.65","339"
"S047","Jabón BioNatural 391","020000050775","Snacks","2027-08-13","BioNatural","7.5","495"
"S108","Pan integral BioNatural 507","020000099435","Limpieza","2025-07-07","BioNatural","75.46","47"
"S089","Queso AguaPura 771","020000063015","Congelados","2024-12-27","AguaPura","27.42","70"
"S148","Aceite oliva Gourmet GT 802","020000069597","Embutidos","2027-08-24","Gourmet GT","105.3","348"
"S103","Jabón FrescoMar 410","020000065703","Panaderia","2025-07-27","FrescoMar","97.37","415"
"S116","Aceite oliva Delicias 899","020000072068","Cereales","2026-10-19","Delicias","135.38","191"
"S029","Carne molida BioNatural 534","020000079692","Congelados","2027-01-26","BioNatural","139.51","45"
"S039","Salami Delicias 824","020000087352","Panaderia","2026-01-10","Delicias","83.35","319"
"S187","Chuleta Selecta 545","020000016362","Verduras","2026-07-01","Selecta","8.3","449"
"S126","Brócoli Delicias 151","020000088555","Aceites","2026-12-28","Delicias","41.87","177"
"S173","Frijoles refritos FrescoMar 655","020000045027","Bebidas","2026-07-25","FrescoMar","58.39","13"
"S115","Pasta dental Nutrimax 751","020000014668","Frutas","2025-07-18","Nutrimax","58.44","23"
"S137","Agua mineral Gourmet GT 354","020000032968","Lacteos","2027-12-02","Gourmet GT","16.94","377"
"S038","Pimienta Selecta 541","020000046004","Higiene","2027-06-28","Selecta","110.86","129"
"S188","Arroz NaturVida 682","020000070085","Embutidos","2025-05-07","NaturVida","53.6","24"
"S038","Pechuga pollo AguaPura 491","020000077191","Cereales","2025-05-12","AguaPura","55.37","331"
"S192","Frijoles refritos Gourmet GT 510","020000012933","Bebidas","2026-05-12","Gourmet GT","116.01","385"
"S021","Arroz Gourmet GT 219","020000035119","Frutas","2026-05-20","Gourmet GT","159.2","320"
"S132","Cereal DelCampo 810","020000016400","Higiene","2027-07-28","DelCampo","36.0","483"
"S112","Pan blanco BioNatural 383","020000075740","Aceites","2025-03-05","BioNatural","97.53","470"
"S047","Queso Nutrimax 379","020000010662","Snacks","2026-01-30","Nutrimax","4.96","217"
"S169","Desodorante Nutrimax 373","020000070613","Frutas","2026-09-14","Nutrimax","17.35","120"
"S005","Yogurt Delicias 326","020000018352","Frutas","2026-07-14","Delicias","117.05","316"
"S118","Helado vainilla Gourmet GT 750","020000088018","Higiene","2027-12-15","Gourmet GT","63.47","481"
"S143","Salami Delicias 448","020000051896","Higiene","2027-05-31","Delicias","25.98","442"
"S191","Manzana DelCampo 645","020000032283","Aceites","2027-02-08","DelCampo","42.4","21"
"S170","Chuleta BuenSabor 180","020000092756","Verduras","2026-11-09","BuenSabor","15.13","387"
"S136","Galletas Nutrimax 398","020000051331","Verduras","2027-07-17","Nutrimax","6.67","324"
"S150","Pan integral BuenSabor 460","020000084041","Snacks","2027-04-01","BuenSabor","159.34","16"
"S193","Frijoles refritos NaturVida 861","020000074324","Conservas","2027-01-09","NaturVida","147.55","72"
"S097","Pechuga pollo AguaPura 199","020000061871","Conservas","2026-02-07","AguaPura","158.76","297"
"S075","Pan integral BioNatural 885","020000062575","Limpieza","2027-03-18","BioNatural","57.62","116"
"S108","Jugo naranja BuenSabor 385","020000051864","Congelados","2026-12-15","BuenSabor","101.58","345"
"S176","Pimienta Delicias 614","020000080205","Limpieza","2027-02-13","Delicias","37.57","211"
"S127","Atún Selecta 393","020000068911","Bebidas","2025-11-30","Selecta","65.21","6"
"S137","Arroz Delicias 881","020000070820","Aceites","2025-11-19","Delicias","109.97","55"
"S099","Helado vainilla Gourmet GT 528","020000063778","Conservas","2025-01-30","Gourmet GT","99.78","75"
"S157","Pechuga pollo NaturVida 182","020000088586","Frutas","2027-03-19","NaturVida","151.39","171"
"S157","Mayonesa BioNatural 682","020000091984","Verduras","2025-06-06","BioNatural","152.39","16"
"S191","Pechuga pollo Gourmet GT 665","020000077021","Carnes","2026-01-01","Gourmet GT","136.35","87"
"S118","Galletas DelCampo 279","020000071888","Condimentos","2026-01-15","DelCampo","52.99","155"
"S017","Jugo naranja FrescoMar 311","020000085707","Verduras","2027-06-30","FrescoMar","40.72","313"
"S114","Mayonesa BioNatural 572","020000075564","Aceites","2025-07-17","BioNatural","128.98","433"
"S085","Chuleta BioNatural 350","020000070583","Cereales","2025-04-24","BioNatural","3.09","21"
"S175","Queso Gourmet GT 987","020000078126","Verduras","2027-01-30","Gourmet GT","13.12","218"
"S067","Jugo naranja NaturVida 223","020000089557","Aceites","2027-11-30","NaturVida","114.93","229"
"S124","Arroz FrescoMar 399","020000062218","Carnes","2025-02-21","FrescoMar","59.41","371"
"S131","Pimienta Selecta 538","020000026260","Lacteos","2025-09-26","Selecta","135.84","393"
"S149","Atún AguaPura 839","020000032145","Higiene","2027-03-27","AguaPura","105.73","77"
"S063","Carne molida Selecta 315","020000044669","Lacteos","2026-10-08","Selecta","103.44","42"
"S118","Jugo naranja Selecta 870","020000042077","Congelados","2026-05-18","Selecta","56.11","357"
"S114","Pasta dental Selecta 816","020000043806","Frutas","2026-06-18","Selecta","95.92","394"
"S036","Desodorante NaturVida 395","020000013400","Conservas","2026-12-31","NaturVida","91.04","370"
"S075","Frijoles refritos BioNatural 681","020000093085","Panaderia","2027-08-02","BioNatural","114.67","349"
"S076","Desodorante BioNatural 250","020000089619","Panaderia","2027-01-27","BioNatural","42.65","121"
"S008","Chuleta DelCampo 697","020000049709","Bebidas","2024-12-26","DelCampo","42.99","374"
"S131","Agua mineral NaturVida 515","020000072517","Frutas","2025-11-15","NaturVida","155.64","334"
"S040","Helado vainilla NaturVida 421","020000078594","Higiene","2027-01-15","NaturVida","138.73","253"
"S166","Pan integral NaturVida 593","020000032988","Verduras","2027-01-18","NaturVida","4.25","489"
"S017","Pasta dental DelCampo 416","020000037057","Conservas","2025-10-05","DelCampo","45.97","403"
"S187","Carne molida AguaPura 765","020000035813","Higiene","2027-09-19","AguaPura","74.57","472"
"S164","Detergente FrescoMar 960","020000078697","Condimentos","2026-03-14","FrescoMar","119.14","191"
"S171","Crema Gourmet GT 741","020000022955","Higiene","2027-10-07","Gourmet GT","12.62","288"
"S137","Chuleta NaturVida 993","020000020413","Congelados","2025-03-26","NaturVida","72.57","272"
"S064","Mayonesa Nutrimax 916","020000033944","Cereales","2026-04-17","Nutrimax","38.08","372"
"S117","Pan integral FrescoMar 723","020000044834","Limpieza","2026-06-23","FrescoMar","16.43","102"
"S188","Arroz AguaPura 235","020000078492","Panaderia","2025-04-05","AguaPura","34.82","129"
"S150","Atún BuenSabor 588","020000070852","Lacteos","2027-12-06","BuenSabor","141.3","31"
"S082","Carne molida AguaPura 301","020000072691","Lacteos","2027-05-26","AguaPura","15.18","106"
"S026","Cereal BuenSabor 320","020000088419","Verduras","2026-08-08","BuenSabor","91.95","302"
"S111","Chuleta AguaPura 837","020000068017","Congelados","2026-01-04","AguaPura","95.05","330"
"S158","Atún Selecta 100","020000042997","Congelados","2027-03-15","Selecta","97.01","257"
"S162","Pan integral Delicias 619","020000073344","Limpieza","2026-07-06","Delicias","152.33","158"
"S068","Chuleta NaturVida 354","020000054714","Panaderia","2027-09-28","NaturVida","50.79","230"
"S029","Atún BioNatural 599","020000010854","Higiene","2027-10-11","BioNatural","76.34","88"
"S046","Refresco cola Gourmet GT 789","020000049929","Lacteos","2027-05-28","Gourmet GT","56.1","356"
"S138","Arroz BioNatural 298","020000024249","Congelados","2026-03-21","BioNatural","35.69","261"
"S079","Pasta dental NaturVida 583","020000023489","Aceites","2026-08-08","NaturVida","148.55","112"
"S147","Queso BioNatural 431","020000030498","Conservas","2027-02-21","BioNatural","126.16","441"
"S041","Pechuga pollo BioNatural 433","020000077694","Verduras","2027-04-04","BioNatural","125.2","142"
"S059","Detergente Nutrimax 583","020000049795","Higiene","2025-09-24","Nutrimax","50.38","377"
"S091","Arroz Delicias 560","020000050372","Snacks","2027-02-15","Delicias","122.51","7"
"S196","Papas fritas FrescoMar 518","020000056348","Aceites","2025-09-14","FrescoMar","156.05","397"
"S071","Salami DelCampo 313","020000096776","Cereales","2026-05-10","DelCampo","48.58","196"
"S007","Pasta dental Gourmet GT 909","020000060122","Higiene","2026-01-14","Gourmet GT","128.0","321"
"S129","Brócoli Nutrimax 209","020000019755","Conservas","2025-10-26","Nutrimax","53.43","250"
"S185","Helado vainilla Selecta 147","020000096431","Snacks","2027-08-26","Selecta","41.48","315"
"S151","Papas fritas FrescoMar 203","020000017355","Aceites","2026-11-03","FrescoMar","45.62","194"
"S113","Detergente Nutrimax 213","020000071845","Bebidas","2025-05-02","Nutrimax","53.28","401"
"S188","Jabón BioNatural 994","020000029715","Frutas","2026-08-06","BioNatural","92.71","292"
